BIN,BOROUGH,ZIP,HOUSE_NUM,STREET_NAME,BLOCK,LOT,CONFIRMATION_NUM,REPORTING_YEAR,TANK_NUM,INSPECTION_BY_FIRM,INSPECTION_PERFORMED,INSPECTION_DATE,GI_REQ_INTERNAL_STRUCTURE,GI_RESULT_INTERNAL_STRUCTURE,GI_REQ_EXTERNAL_STRUCTURE,GI_RESULT_EXTERNAL_STRUCTURE,GI_REQ_OVERFLOW_PIPES,GI_RESULT_OVERFLOW_PIPES,GI_REQ_ACCESS_LADDERS,GI_RESULT_ACCESS_LADDERS,GI_REQ_AIR_VENTS,GI_RESULT_AIR_VENTS,GI_REQ_ROOF_ACCESS,GI_RESULT_ROOF_ACCESS,SI_REQ_SEDIMENT,SI_RESULT_SEDIMENT,SI_REQ_BIOLOGICAL_GROWTH,SI_RESULT_BIOLOGICAL_GROWTH,SI_REQ_DEBRIS_INSECTS,SI_RESULT_DEBRIS_INSECTS,SI_REQ_RODENT_BIRD,SI_RESULT_RODENT_BIRD,SAMPLE_COLLECTED,LAB_NAME,NYS_CERTIFIED,ANALYTES,COLIFORM,ECOLI,MEET_STANDARDS,DELETED,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA,BATCH_DATE
1026319,MANHATTAN,10036,450,West 41st Street,1050,6,WTI5813838795,2020,1,Rosenwach Tank Co. LLC,Y,6/11/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.758594,-73.994961,4,3,115,1010500006,Clinton,12/20/2024 12:15
1087083,MANHATTAN,10003,1,UNION SQUARE SOUTH,565,9021,WTI9049526389,2020,1,ISSEKS BROS INC,Y,11/2/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.733979,-73.989897,2,2,61,1005659021,West Village,12/20/2024 12:15
1036177,MANHATTAN,10017,708,Third Avenue,1299,33,WTI3465204465,2021,2,Rosenwach Tank Co. LLC,Y,12/11/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.752328,-73.973324,6,4,92,1012990033,Turtle Bay-East Midtown,12/20/2024 12:15
1031114,MANHATTAN,10024,321,WEST 78 STREET,1186,59,WTI7355274229,2020,1,ISSEKS BROS INC,Y,7/28/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.783828,-73.982035,7,6,167,1011860059,Upper West Side,12/20/2024 12:15
1030378,MANHATTAN,10023,228,West 71st Street,1162,46,WTI6085854623,2023,1,Rosenwach Tank Co. LLC,Y,7/11/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.778369,-73.983149,7,6,159,1011620046,Lincoln Square,12/20/2024 12:15
2012955,BRONX,10460,800-820,EAST 180TH STREET,3108,8,WTI0839131417,2021,1,"ISSEKS BROS., INC.",Y,2/9/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.846454,-73.885438,6,15,36501,2031080008,East Tremont,12/20/2024 12:15
1036460,MANHATTAN,10154,345,Park Avenue,1306,1,WTI2729794428,2023,2,"ISSEKS BROS., INC",Y,5/12/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.758171,-73.973246,5,4,100,1013060001,Turtle Bay-East Midtown,12/20/2024 12:15
1043972,MANHATTAN,10021,245,EAST 72 STREET,1427,18,WTI4640135357,2021,1,ISSEKS BROS INC,Y,8/11/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.769317,-73.959558,8,4,126,1014270018,Lenox Hill-Roosevelt Island,12/20/2024 12:15
1050396,MANHATTAN,10028,444,East 82nd Street,1561,21,WTI5694301298,2022,1,Rosenwach Tank Co. LLC,Y,6/7/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.773844,-73.950223,8,5,136,1015610021,Yorkville,12/20/2024 12:15
1053888,MANHATTAN,10037,25,WEST 132 STREET,1730,25,WTI6986419758,2023,1,ISSEKS BROS INC,Y,9/29/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.811289,-73.940029,10,9,212,1017300025,Central Harlem North-Polo Grounds,12/20/2024 12:15
1038778,MANHATTAN,10017,320,EAST 46 STREET,1338,40,WTI6212811424,2020,1,ISSEKS BROS INC,Y,8/26/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.752083,-73.969668,6,4,90,1013380040,Turtle Bay-East Midtown,12/20/2024 12:15
3328045,BROOKLYN,11212,393,Dumont Avenue,3777,1,WTI7814504529,2021,1,American Pipe and Tank,Y,10/29/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.664767,-73.904901,16,41,910,3037770001,Brownsville,12/20/2024 12:15
1015253,MANHATTAN,10018,501,Seventh Ave,813,1,WTI5352864664,2022,1,American Pipe and Tank,Y,6/2/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.752984,-73.989165,5,3,109,1008130001,Midtown-Midtown South,12/20/2024 12:15
3196577,BROOKLYN,11224,2940,West 5th Street,7273,50,WTI6195562501,2021,1,Rosenwach Tank Co. LLC,Y,3/30/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.577628,-73.97253,13,48,354,3072730050,West Brighton,12/20/2024 12:15
1057081,MANHATTAN,10025,315,West 98 Street,1888,7,WTI1335492621,2022,1,American Pipe and Tank,Y,10/20/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.796716,-73.972598,7,6,187,1018880007,Upper West Side,12/20/2024 12:15
1015396,MANHATTAN,10011,12,West 17th Street,818,58,WTI0897350895,2022,1,Rosenwach Tank Co. LLC,Y,7/18/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.738212,-73.992949,5,3,54,1008180058,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1086205,MANHATTAN,10128,408,East 92nd Street,1571,49,WTI8672261958,2022,1,ISSEKS BROS INC,Y,11/8/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.780515,-73.946184,8,5,152,1015710049,Yorkville,12/20/2024 12:15
4539937,QUEENS,11101,25-01,Jackson Avenue,79,30,WTI4150578592,2022,1,Isseks Bros. Inc.,Y,3/9/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.746845,-73.94444,2,26,19,4000790030,Hunters Point-Sunnyside-West Maspeth,12/20/2024 12:15
2096610,BRONX,10462,1595,Unionport Road,3937,7501,WTI7871708051,2020,1,American Pipe and Tank,Y,11/2/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.84038,-73.862655,9,18,21602,2039377501,Parkchester,12/20/2024 12:15
1031994,MANHATTAN,10024,158,W 81st St,1211,52,WTI7312457739,2020,1,Rosenwach Tank Co. LLC,Y,5/21/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.783923,-73.976139,7,6,165,1012110052,Upper West Side,12/20/2024 12:15
1046958,MANHATTAN,10128,40,EAST 89 STREET,1500,53,WTI6236637142,2020,1,ISSEKS BROS INC,Y,9/24/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.782647,-73.957084,8,4,15002,1015000053,Upper East Side-Carnegie Hill,12/20/2024 12:15
1038238,MANHATTAN,10022,230,East 50th Street,1323,36,WTI3058004473,2021,1,Rosenwach Tank Co. LLC,Y,6/16/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.755472,-73.969948,6,4,98,1013230036,Turtle Bay-East Midtown,12/20/2024 12:15
1045277,MANHATTAN,10065,1113,York Avenue,1455,21,WTI6972575467,2021,2,Rosenwach Tank Co. LLC,Y,7/21/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.759383,-73.959207,8,5,10602,1014550021,Lenox Hill-Roosevelt Island,12/20/2024 12:15
1000021,MANHATTAN,10004,1,BATTERY PARK PLAZA,9,29,WTI7959087026,2020,2,Rosenwach Tank Co. LLC,Y,3/21/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.703218,-74.014412,1,1,9,1000090029,Battery Park City-Lower Manhattan,12/20/2024 12:15
1083119,MANHATTAN,10016,300,EAST   33 STREET,936,7501,WTI1432901063,2020,3,Rosenwach Tank Co. LLC,Y,10/27/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.744001,-73.976156,6,2,70,1009367501,Murray Hill-Kips Bay,12/20/2024 12:15
1013604,MANHATTAN,10018,336,WEST   37 STREET,760,63,WTI8855012317,2020,1,Rosenwach Tank Co. LLC,Y,6/13/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.754573,-73.99324,4,3,111,1007600063,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1085820,MANHATTAN,10029,19,east 98th street,1604,13,WTI1974133063,2021,1,"Atlantank, LLC",Y,9/11/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Atlas Environmental,Y,B,A,A,,No,40.788937,-73.954148,11,8,168,1016040013,East Harlem South,12/20/2024 12:15
1034245,MANHATTAN,10036,25,West 45th Street,1261,21,WTI6507812615,2022,1,"Isseks Bros., Inc.",Y,11/5/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.755854,-73.980516,5,4,96,1012610021,Midtown-Midtown South,12/20/2024 12:15
1059821,MANHATTAN,10027,29,CLAREMONT AV,1990,22,WTI1937572258,2021,1,ISSEKS BROS INC,Y,7/21/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.809432,-73.964172,9,7,205,1019900022,Morningside Heights,12/20/2024 12:15
1036460,MANHATTAN,10154,345,Park Avenue,1306,1,WTI9104524369,2022,5,Rosenwach Tank Co. LLC,Y,11/4/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.758171,-73.973246,5,4,100,1013060001,Turtle Bay-East Midtown,12/20/2024 12:15
1050054,MANHATTAN,10128,360,EAST 88 STREET,1550,7501,WTI4945481270,2023,1,ISSEKS BROS INC,Y,10/24/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.778461,-73.949104,8,5,14602,1015507501,Yorkville,12/20/2024 12:15
1047540,MANHATTAN,10028,929,PARK AVENUE,1509,71,WTI5051593188,2023,1,"Isseks Bros., Inc.",Y,12/5/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.776634,-73.959771,8,4,140,1015090071,Upper East Side-Carnegie Hill,12/20/2024 12:15
1078024,MANHATTAN,10009,411,EAST 10 STREET,382,100,WTI4285256848,2020,1,ISSEKS BROS INC,Y,12/16/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.725628,-73.97691,3,2,28,1003820100,Lower East Side,12/20/2024 12:15
1046926,MANHATTAN,10128,1067,FIFTH AVENUE,1499,71,WTI5484408268,2020,1,ISSEKS BROS INC,Y,8/5/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.78265,-73.959594,8,4,15002,1014990071,Upper East Side-Carnegie Hill,12/20/2024 12:15
1030903,MANHATTAN,10024,390,West End Avenue,1170,7502,WTI3959469015,2020,4,Rosenwach Tank Co. LLC,Y,7/16/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.784064,-73.98136,7,6,167,1011707502,Upper West Side,12/20/2024 12:15
1076193,MANHATTAN,10036,1585,Broadway,1019,7502,WTI5686457988,2022,2,Rosenwach Tank Co. LLC,Y,4/30/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.760216,-73.985334,5,3,125,1010197502,Midtown-Midtown South,12/20/2024 12:15
1001017,MANHATTAN,10005,44,Wall street,43,1,WTI3378043820,2022,3,American Pipe and Tank,Y,11/19/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.70654,-74.009738,1,1,7,1000430001,Battery Park City-Lower Manhattan,12/20/2024 12:15
4453535,QUEENS,11005,269-10,Grand Central Parkway,8489,1,WTI3015301068,2022,6,North Shore Towers,Y,4/27/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,A,Y,N,Y,N,Y,N,Y,Barclay Water Management,Y,B,A,A,,No,40.759289,-73.713493,13,23,155101,4084890001,Glen Oaks-Floral Park-New Hyde Park,12/20/2024 12:15
2096708,BRONX,10462,22,Metropolitan Oval,3943,7501,WTI0948485984,2022,1,Rosenwach Tank Co. LLC,Y,6/1/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.838196,-73.85911,9,18,21002,2039437501,Parkchester,12/20/2024 12:15
1057365,MANHATTAN,10025,420,RIVERSIDE DRIVE,1896,1,WTI3217887580,2023,2,ISSEKS BROS INC,Y,9/5/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.807413,-73.966265,9,7,205,1018960001,Morningside Heights,12/20/2024 12:15
1014732,MANHATTAN,10011,641,Sixth Avenue,795,44,WTI8097086540,2023,1,Rosenwach Tank Co. LLC,Y,10/14/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.740718,-73.994403,4,3,87,1007950044,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1015447,MANHATTAN,10011,15,West 18th Street,820,29,WTI2273468772,2023,1,Rosenwach Tank Co. LLC,Y,5/26/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.738851,-73.992599,5,3,54,1008200029,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1088724,MANHATTAN,10018,505,WEST   37 STREET,709,31,WTI2728403312,2020,1,Rosenwach Tank Co. LLC,Y,6/23/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.756679,-73.998177,4,3,99,1007090031,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1027098,MANHATTAN,10036,599,ELEVENTH AVENUE,1092,36,WTI9773640889,2021,1,ISSEKS BROS INC,Y,3/8/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.762497,-73.997119,4,3,129,1010920036,Clinton,12/20/2024 12:15
1034786,MANHATTAN,10019,65,west 54th street,1270,1,WTI4038406512,2021,2,"The Metro Group, Inc.",Y,1/13/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"The Metro Group, Inc.",Y,B,A,A,,No,40.761872,-73.97733,5,4,104,1012700001,Midtown-Midtown South,12/20/2024 12:15
1047567,MANHATTAN,10028,165,East 81st Street,1510,30,WTI4975840750,2022,1,Rosenwach Tank Co. LLC,Y,8/29/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.775988,-73.957229,8,5,140,1015100030,Upper East Side-Carnegie Hill,12/20/2024 12:15
1015792,MANHATTAN,10001,4,WEST   31 STREET,832,49,WTI2108453768,2020,1,Rosenwach Tank Co. LLC,Y,10/28/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.746712,-73.986383,5,4,76,1008320049,Midtown-Midtown South,12/20/2024 12:15
1078261,MANHATTAN,10022,404,EAST   55 STREET,1366,1,WTI7392960767,2020,1,Rosenwach Tank Co. LLC,Y,12/23/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.756832,-73.963475,6,4,10601,1013660001,Turtle Bay-East Midtown,12/20/2024 12:15
1046917,MANHATTAN,10128,55,East 87th Street,1499,25,WTI9046001849,2021,1,Rosenwach Tank Co. LLC,Y,11/1/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.781217,-73.957544,8,4,15002,1014990025,Upper East Side-Carnegie Hill,12/20/2024 12:15
3002538,BROOKLYN,11201,142,JORALEMON STREET,264,15,WTI2337667306,2021,1,"ISSEKS BROS., INC.",Y,12/11/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.692909,-73.99357,2,33,7,3002640015,Brooklyn Heights-Cobble Hill,12/20/2024 12:15
1018157,MANHATTAN,10016,116,East 27th Street,882,76,WTI2344866423,2023,1,"Isseks Bros., Inc.",Y,6/3/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.742344,-73.983688,5,2,68,1008820076,Gramercy,12/20/2024 12:15
1012386,MANHATTAN,10001,526,West 26th Street,697,47,WTI2344051871,2020,1,"isseks bros., inc.",Y,5/12/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,enviormental building solutions llc,Y,B,A,A,,No,40.750094,-74.003999,4,3,99,1006970047,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1034338,MANHATTAN,10036,576,Fifth Avenue,1262,41,WTI5740306507,2021,1,Rosenwach Tank Co. LLC,Y,3/27/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.756509,-73.978686,5,4,96,1012620041,Midtown-Midtown South,12/20/2024 12:15
1018472,MANHATTAN,10016,1,Park Avenue,888,7503,WTI8639149166,2022,1,Rosenwach Tank Co. LLC,Y,7/16/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.746069,-73.982071,5,2,72,1008887503,Murray Hill-Kips Bay,12/20/2024 12:15
1022622,MANHATTAN,10036,156,West 44th Street,996,56,WTI9325220775,2021,1,Rosenwach Tank Co. LLC,Y,7/16/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.756746,-73.984634,5,4,119,1009960056,Midtown-Midtown South,12/20/2024 12:15
1056464,MANHATTAN,10025,216,west 100st,1871,42,WTI7518176023,2023,1,international wood tanks,Y,10/15/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,metro group,Y,B,A,A,,No,40.796965,-73.969308,7,7,187,1018710042,Upper West Side,12/20/2024 12:15
1016880,MANHATTAN,10010,51,Madison Avenue,856,24,WTI6845387685,2022,4,American Pipe and Tank,Y,10/31/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.743023,-73.986402,5,2,56,1008560024,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1010639,MANHATTAN,10011,123,WEST 13TH STREET,609,23,WTI0584535405,2022,1,"ISSEKS BROS., INC.",Y,1/6/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.737043,-73.998207,2,3,71,1006090023,West Village,12/20/2024 12:15
1031370,MANHATTAN,10024,1,West 85 Street,1199,29,WTI8154990190,2020,1,American Pipe and Tank,Y,10/20/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.784797,-73.970256,7,6,169,1011990029,Upper West Side,12/20/2024 12:15
1044878,MANHATTAN,10021,315,EAST 72 STREET,1447,9,WTI5995730321,2022,1,ISSEKS BROS INC,Y,8/17/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.768454,-73.957519,8,5,126,1014470009,Lenox Hill-Roosevelt Island,12/20/2024 12:15
1084699,MANHATTAN,10044,540,Main Street,1373,30,WTI7493838287,2021,1,Rosenwach Tank Co. LLC,Y,3/23/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.761608,-73.94986,8,5,23801,1013730030,Lenox Hill-Roosevelt Island,12/20/2024 12:15
1046848,MANHATTAN,10028,11,EAST 86 STREET,1498,10,WTI5350864901,2024,1,ISSEKS BROS INC,Y,7/18/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.781295,-73.95984,8,4,15002,1014980010,Upper East Side-Carnegie Hill,12/20/2024 12:15
1042117,MANHATTAN,10065,136,EAST 64 STREET,1398,60,WTI6246675737,2020,1,ISSEKS BROS INC,Y,12/7/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.765569,-73.966427,8,4,120,1013980060,Upper East Side-Carnegie Hill,12/20/2024 12:15
1080614,MANHATTAN,10018,110,West 40th Street,815,39,WTI4613738714,2024,1,"ISSEKS BROS., INC.",Y,5/11/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.753818,-73.985696,5,4,113,1008150039,Midtown-Midtown South,12/20/2024 12:15
1003345,MANHATTAN,10002,50,HENRY ST,277,7502,WTI0286871046,2024,1,ISSEKS BROS INC,Y,10/21/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.712935,-73.995379,3,1,8,1002777502,Chinatown,12/20/2024 12:15
1039970,MANHATTAN,10022,333,East 55th Street,1348,16,WTI2422200989,2023,1,Rosenwach Tank Co. LLC,Y,6/7/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.757637,-73.965337,6,5,108,1013480016,Turtle Bay-East Midtown,12/20/2024 12:15
4539937,QUEENS,11101,25-01,Jackson Avenue,79,30,WTI8584547234,2020,2,Isseks Bros. Inc.,Y,3/26/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.746845,-73.94444,2,26,19,4000790030,Hunters Point-Sunnyside-West Maspeth,12/20/2024 12:15
1020214,MANHATTAN,10016,201,East 36th Street,917,7501,WTI3419302573,2023,1,American Pipe and Tank,Y,8/2/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.74696,-73.97705,6,4,78,1009177501,Murray Hill-Kips Bay,12/20/2024 12:15
1018246,MANHATTAN,10016,119,East 29th Street,885,15,WTI9794132422,2021,1,Rosenwach Tank Co. LLC,Y,12/21/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.743511,-73.982573,5,2,72,1008850015,Murray Hill-Kips Bay,12/20/2024 12:15
